timestamp,open,high,low,close,volume
2023-01-03 07:00:00+00:00,21167.958893085553,21314.627037875754,20823.925739052454,20969.216843769394,3966.2924004232327
2023-01-03 08:00:00+00:00,20969.216843769394,21094.813880666185,20760.886572306837,20885.98508499283,1833.8825556423883
2023-01-03 09:00:00+00:00,20885.98508499283,21445.855090636003,20804.812958784834,21362.82973633926,4314.972602809722
2023-01-03 10:00:00+00:00,21362.82973633926,21450.664661118626,21003.62336119107,21090.337914795662,4490.2854284650775
2023-01-03 11:00:00+00:00,21090.337914795662,21496.429324774595,20997.385728485213,21402.103084890758,10957.869461157192
2023-01-03 12:00:00+00:00,21402.103084890758,21441.73459865968,20833.09173073652,20871.74114258136,2469.936954297141
2023-01-03 13:00:00+00:00,20871.74114258136,20923.80703021874,20718.462062841354,20770.27483631519,2370.7439768851787
2023-01-03 14:00:00+00:00,20770.27483631519,20980.514907361798,20614.331109802442,20824.16656047881,4378.593949714408
2023-01-03 15:00:00+00:00,20824.16656047881,21105.829214395704,20730.4188613585,21011.23933787549,4489.749032715895
2023-01-03 16:00:00+00:00,21011.23933787549,21302.031931218145,20949.658531239744,21239.78130219418,2281.1989142158077
2023-01-03 17:00:00+00:00,21239.78130219418,21627.633974068078,21110.98217038349,21497.273396884088,2436.7456097545046
2023-01-03 18:00:00+00:00,21497.273396884088,21664.949031241347,21221.499568692434,21388.325424566952,3907.1575492552743
2023-01-03 19:00:00+00:00,21388.325424566952,21459.266249308155,21173.22986072892,21243.690961701286,1970.8257170637962
2023-01-03 20:00:00+00:00,21243.690961701286,21703.754751173536,21064.37065206294,21522.08449142336,2427.78113492329
2023-01-03 21:00:00+00:00,21522.08449142336,21723.26311751029,21263.001052316304,21463.633303366412,3117.530259007202
2023-01-03 22:00:00+00:00,21463.633303366412,21600.497250655084,20925.6936686961,21059.983723951707,4904.798753997764
2023-01-03 23:00:00+00:00,21059.983723951707,21207.835948970504,20562.728416324273,20708.11030381699,2203.2761525795
2023-01-04 00:00:00+00:00,20708.11030381699,20738.617158783283,20397.439356845745,20427.5328696497,1186.5530295586643
2023-01-04 01:00:00+00:00,20427.5328696497,20779.268837642896,20233.273588905235,20583.526111241725,1143.3310635319647
2023-01-04 02:00:00+00:00,20583.526111241725,20724.147389527294,20490.234107146425,20630.64183986532,1588.099768979637
2023-01-04 03:00:00+00:00,20630.64183986532,21042.76308254036,20438.465273691207,20848.55661763429,1545.9844036482891
2023-01-04 04:00:00+00:00,20848.55661763429,20978.04278559776,20589.799108108964,20718.47738024106,2759.196024181673
2023-01-04 05:00:00+00:00,20718.47738024106,20792.556283703954,20696.897652546584,20770.92193138085,1645.1057110992992
2023-01-04 06:00:00+00:00,20770.92193138085,20998.13978691824,20742.94603371823,20969.89589560185,2097.7539843426302
2023-01-04 07:00:00+00:00,20969.89589560185,21119.280595180226,20727.232552813166,20875.947989184606,2024.2550949277763
2023-01-04 08:00:00+00:00,20875.947989184606,21150.107980079447,20749.35598746802,21022.62651798581,2391.6674262990828
2023-01-04 09:00:00+00:00,21022.62651798581,21048.66917816575,20792.26124475575,20818.05047778703,5774.761095337536
2023-01-04 10:00:00+00:00,20818.05047778703,20978.16501127329,20548.824659291204,20708.09349829257,4150.457278376982
2023-01-04 11:00:00+00:00,20708.09349829257,20887.618339618326,20414.418504075482,20592.945088366003,3005.095742834634
2023-01-04 12:00:00+00:00,20592.945088366003,20705.542315065366,20119.27258550754,20229.884686026442,2367.2562420818545
2023-01-04 13:00:00+00:00,20229.884686026442,20487.069359474383,20124.854827549643,20381.253621192285,2400.3832034353118
2023-01-04 14:00:00+00:00,20381.253621192285,20402.638814186772,20220.05015975175,20241.288493218857,3511.7621761888186
2023-01-04 15:00:00+00:00,20241.288493218857,20411.721009039527,20077.74197076242,20248.119294749024,3992.1473045028965
2023-01-04 16:00:00+00:00,20248.119294749024,20478.830094156878,20167.603770104786,20397.71969182144,1893.5170408341455
2023-01-04 17:00:00+00:00,20397.71969182144,20720.85135548471,20215.999006204365,20537.88198188521,3035.830715209047
2023-01-04 18:00:00+00:00,20537.88198188521,20837.41018361246,20448.387231029086,20747.004173336358,1079.4319566324127
2023-01-04 19:00:00+00:00,20747.004173336358,20873.26424144073,20593.39271276001,20719.485309280495,3313.8200351300147
2023-01-04 20:00:00+00:00,20719.485309280495,20790.6168789715,20520.74076879159,20591.432724214057,4363.695726459135
2023-01-04 21:00:00+00:00,20591.432724214057,20641.784847852257,20519.610518107263,20569.910012369823,2591.431452958154
2023-01-04 22:00:00+00:00,20569.910012369823,20733.937994946045,19898.87460411223,20058.827124276962,7392.812312690723
2023-01-04 23:00:00+00:00,20058.827124276962,20168.535154501893,19523.684134753446,19631.052531275585,1918.657067491648
2023-01-05 00:00:00+00:00,19631.052531275585,19745.469987329037,19136.10162640271,19248.288182047905,3323.3221448980503
2023-01-05 01:00:00+00:00,19248.288182047905,19434.77991062342,18781.595806905494,18965.346183003883,2928.037336881333
2023-01-05 02:00:00+00:00,18965.346183003883,19266.84580690242,18781.909197328343,19082.27783267864,2835.152952705988
2023-01-05 03:00:00+00:00,19082.27783267864,19248.30851673633,18663.859455617352,18827.67489576393,2815.341692554217
2023-01-05 04:00:00+00:00,18827.67489576393,18878.29279160413,18673.647659647297,18723.986791716634,3144.9476231979083
2023-01-05 05:00:00+00:00,18723.986791716634,19216.556596479426,18605.11841821589,19095.330762767928,4554.993450086848
2023-01-05 06:00:00+00:00,19095.330762767928,19265.34273332113,18827.27628645052,18996.407510962614,5936.459068160756
2023-01-05 07:00:00+00:00,18996.407510962614,19294.561533778888,18913.389877637164,19210.607807580476,2977.605930968049
2023-01-05 08:00:00+00:00,19210.607807580476,19247.29921349451,18910.1075375192,18946.294116046098,4481.253279101602
2023-01-05 09:00:00+00:00,18946.294116046098,19103.523085129505,18734.064470233116,18890.833187588538,2098.7905450407407
2023-01-05 10:00:00+00:00,18890.833187588538,18991.632254737913,18526.947585617505,18626.335326043387,4372.008206543256
2023-01-05 11:00:00+00:00,18626.335326043387,18739.574767248843,18421.949682471437,18534.63160779256,2036.5332176184086
2023-01-05 12:00:00+00:00,18534.63160779256,18957.25657488416,18352.263831723252,18772.54786965667,5142.6817726759355
2023-01-05 13:00:00+00:00,18772.54786965667,18893.9105683399,18176.86961927065,18295.145960982223,9003.065763447234
2023-01-05 14:00:00+00:00,18295.145960982223,18506.37641240505,18206.875276000712,18417.515317979098,2804.4369192757886
2023-01-05 15:00:00+00:00,18417.515317979098,18566.12488981893,18337.77006780097,18486.08275229692,995.9810732034837
2023-01-05 16:00:00+00:00,18486.08275229692,18574.05013827584,18237.610710005993,18324.81067091055,2266.435321804851
2023-01-05 17:00:00+00:00,18324.81067091055,18362.662248627188,17897.25448113541,17934.299422038635,5518.920547420639
2023-01-05 18:00:00+00:00,17934.299422038635,18102.801252597958,17788.085472292158,17956.407064657018,3930.5647369639823
2023-01-05 19:00:00+00:00,17956.407064657018,18109.744935916464,17664.87983570509,17817.027481744994,3376.0335698336535
2023-01-05 20:00:00+00:00,17817.027481744994,17945.654513412715,17753.606450201434,17882.002199539314,4936.116552143911
2023-01-05 21:00:00+00:00,17882.002199539314,17957.354282565335,17815.227771152204,17890.547942923364,3797.9879537201246
2023-01-05 22:00:00+00:00,17890.547942923364,18490.907384437545,17731.876524600557,18328.35306881634,5480.012131547048
2023-01-05 23:00:00+00:00,18328.35306881634,18350.63545613887,18243.199886868184,18265.405747041794,4720.69747751945
2023-01-06 00:00:00+00:00,18265.405747041794,18369.228450249124,17887.570371697526,17989.82665108235,6379.533320258139
2023-01-06 01:00:00+00:00,17989.82665108235,18134.30219440524,17896.763812866335,18040.974762841994,3566.707006505548
2023-01-06 02:00:00+00:00,18040.974762841994,18233.868326567917,17910.878751381013,18103.322715235765,4687.382956781469
2023-01-06 03:00:00+00:00,18103.322715235765,18524.622424860336,18058.59799842936,18478.969662765685,2556.607500367699
2023-01-06 04:00:00+00:00,18478.969662765685,18845.99577037565,18349.340121748293,18714.712498863584,2206.7355906760454
2023-01-06 05:00:00+00:00,18714.712498863584,18900.607048848364,18632.543568551413,18817.98469102235,6998.029022738595
2023-01-06 06:00:00+00:00,18817.98469102235,19364.849540449686,18694.380019317974,19238.482854728903,3321.269399767925
2023-01-06 07:00:00+00:00,19238.482854728903,19264.663642023614,18875.5863719517,18901.30831355622,4457.932100653895
2023-01-06 08:00:00+00:00,18901.30831355622,18998.75485486642,18627.07167900742,18723.6020477073,3171.214787562143
2023-01-06 09:00:00+00:00,18723.6020477073,18830.331410926876,18362.667512223732,18467.93953313761,2223.2873648321233
2023-01-06 10:00:00+00:00,18467.93953313761,18522.030976105278,18309.23995679494,18363.02410902942,2997.3727869696386
2023-01-06 11:00:00+00:00,18363.02410902942,18404.462345889384,17949.81176699378,17990.40915614896,6111.9246886292
2023-01-06 12:00:00+00:00,17990.40915614896,18214.330889605488,17941.902178553308,18165.35221850179,3934.8185073796903
2023-01-06 13:00:00+00:00,18165.35221850179,18239.78056578317,18033.42586778169,18107.61766100987,1266.8178689357821
2023-01-06 14:00:00+00:00,18107.61766100987,18141.502289194756,17682.007129103382,17715.15734970496,2676.8011817522197
2023-01-06 15:00:00+00:00,17715.15734970496,17883.909780231228,17283.72651276212,17449.952635492933,7267.349302096148
2023-01-06 16:00:00+00:00,17449.952635492933,17616.286335552944,17368.89853814062,17534.837950449484,2678.7393447231243
2023-01-06 17:00:00+00:00,17534.837950449484,17906.39962475369,17389.636754517876,17759.33939378832,1211.6770298941196
2023-01-06 18:00:00+00:00,17759.33939378832,18480.84596674579,17585.83501479085,18302.039540758065,7681.149141217317
2023-01-06 19:00:00+00:00,18302.039540758065,19155.60897431047,18270.43891863481,19122.59157267282,4193.102762194741
2023-01-06 20:00:00+00:00,19122.59157267282,19376.83248544635,18991.31449941883,19244.717017931704,2878.4106713922592
2023-01-06 21:00:00+00:00,19244.717017931704,19414.891926480333,18796.327412082184,18964.02020806431,2475.7313640045036
2023-01-06 22:00:00+00:00,18964.02020806431,19091.23293987393,18246.661029953655,18369.888259352832,5121.363365422875
2023-01-06 23:00:00+00:00,18369.888259352832,18536.24391085181,18280.587913906365,18446.570793579,2273.346604449867
2023-01-07 00:00:00+00:00,18446.570793579,18536.58428931004,18136.79486324835,18225.73072853661,5292.935110334997
2023-01-07 01:00:00+00:00,18225.73072853661,18249.84501013357,18091.27986926466,18115.24797223445,3909.2375847831754
2023-01-07 02:00:00+00:00,18115.24797223445,18220.523046788418,17848.048996793314,17952.37756516236,3368.897985991296
2023-01-07 03:00:00+00:00,17952.37756516236,18130.858073777385,17739.061282966937,17917.191980476,3205.9296915824984
2023-01-07 04:00:00+00:00,17917.191980476,18384.036593551395,17744.678667331827,18208.71637632067,2731.2536128971874
2023-01-07 05:00:00+00:00,18208.71637632067,18279.291259910882,18183.887097046067,18254.39968719064,5028.213646242448
2023-01-07 06:00:00+00:00,18254.39968719064,18388.609192298296,18079.83581156629,18213.746426869726,1933.9669442304169
2023-01-07 07:00:00+00:00,18213.746426869726,18281.4265921596,17869.029093120902,17935.67598094543,1324.8273613158717
2023-01-07 08:00:00+00:00,17935.67598094543,18099.373144754583,17333.70286774294,17493.363084928442,4053.030133429084
2023-01-07 09:00:00+00:00,17493.363084928442,17517.959325657957,17344.403958762778,17368.825095004653,4087.2153107493023
2023-01-07 10:00:00+00:00,17368.825095004653,17532.489222398635,17193.865389619765,17357.422067805986,3789.9972643009555
2023-01-07 11:00:00+00:00,17357.422067805986,17978.74440454873,17209.23686612991,17826.554090641985,3655.046830444897
2023-01-07 12:00:00+00:00,17826.554090641985,17900.85884633333,17789.87525251632,17864.10275035937,2539.518590706166
2023-01-07 13:00:00+00:00,17864.10275035937,18160.00404435068,17836.620274629735,18132.109262301343,4419.321039028207
2023-01-07 14:00:00+00:00,18132.109262301343,18286.45646670855,17846.2984844371,17999.517014709054,2913.8221053444277
2023-01-07 15:00:00+00:00,17999.517014709054,18042.74859736367,17642.593445476967,17685.069782783252,2336.5791092756463
2023-01-07 16:00:00+00:00,17685.069782783252,17787.892253024576,17332.146668403522,17433.506528912305,2550.524603540687
2023-01-07 17:00:00+00:00,17433.506528912305,17594.621831069035,17088.076727581025,17247.472760770503,8187.139507762487
2023-01-07 18:00:00+00:00,17247.472760770503,17918.45402288411,17142.1418750754,17809.689660019798,1252.0180380911238
2023-01-07 19:00:00+00:00,17809.689660019798,17891.170766076524,17513.749784649346,17594.245210868536,3827.2203141871714
2023-01-07 20:00:00+00:00,17594.245210868536,17908.793879143803,17506.183471330798,17819.60418537571,1287.4834604309337
2023-01-07 21:00:00+00:00,17819.60418537571,17847.54629655428,17554.950977102373,17582.521329433195,2823.9258207787407
2023-01-07 22:00:00+00:00,17582.521329433195,18005.922740580525,17411.64083292426,17832.611673317017,2399.9093803193464
2023-01-07 23:00:00+00:00,17832.611673317017,18006.663132988615,17764.921082618526,17938.570335112734,1050.9878933727778
2023-01-08 00:00:00+00:00,17938.570335112734,17987.08109827633,17850.752406328647,17899.156584011387,3621.0481069385005
2023-01-08 01:00:00+00:00,17899.156584011387,17963.135789610074,17826.949450244105,17890.899140223362,2465.08352159778
2023-01-08 02:00:00+00:00,17890.899140223362,18064.071571433633,17547.190154844335,17718.6957678346,1043.5637620958973
2023-01-08 03:00:00+00:00,17718.6957678346,17873.305577039624,17685.941438994632,17840.326404907806,4535.923795747307
2023-01-08 04:00:00+00:00,17840.326404907806,17997.423455323304,17565.59121981829,17721.64317809574,6108.906632863273
2023-01-08 05:00:00+00:00,17721.64317809574,17852.26223357522,17273.174523000394,17401.43344218554,6279.603817885702
2023-01-08 06:00:00+00:00,17401.43344218554,17548.826587144584,16928.985524209274,17073.60187924239,3566.9929907336204
2023-01-08 07:00:00+00:00,17073.60187924239,17287.917949646126,16906.569502650585,17120.42747460886,3050.403235698887
2023-01-08 08:00:00+00:00,17120.42747460886,17683.844923762877,16973.544617814623,17533.41885209005,5791.1044892418895
2023-01-08 09:00:00+00:00,17533.41885209005,17745.00863305561,17367.018972114343,17578.18391290416,6913.226865740907
2023-01-08 10:00:00+00:00,17578.18391290416,17615.84371841718,17511.963786630375,17549.56227264584,5254.206912858698
2023-01-08 11:00:00+00:00,17549.56227264584,17771.487857683922,17406.321041550877,17627.60959675226,1861.673696426185
2023-01-08 12:00:00+00:00,17627.60959675226,18085.311788723277,17523.41136424023,17979.03624474271,3296.6841082513606
2023-01-08 13:00:00+00:00,17979.03624474271,18147.291794939578,17873.11346547278,18041.003935476354,3713.6038496146057
2023-01-08 14:00:00+00:00,18041.003935476354,18205.001968676577,17769.817857796534,17932.83258156713,1206.153338482018
2023-01-08 15:00:00+00:00,17932.83258156713,18413.362649397823,17758.05499234829,18235.6338876827,3769.434728501078
2023-01-08 16:00:00+00:00,18235.6338876827,18490.84315107582,18101.719691313803,18356.044712408217,9288.161516120297
2023-01-08 17:00:00+00:00,18356.044712408217,18887.068400277392,18257.905119661464,18786.626724268688,4105.028985564256
2023-01-08 18:00:00+00:00,18786.626724268688,18937.392824405582,18690.671497319156,18841.159066173117,6227.352370047632
2023-01-08 19:00:00+00:00,18841.159066173117,18925.51231288388,18418.20592947927,18501.0364222451,3266.4445051958646
2023-01-08 20:00:00+00:00,18501.0364222451,18579.747070014695,18050.81612452089,18127.93947188344,2873.80104380166
2023-01-08 21:00:00+00:00,18127.93947188344,18669.322063555133,18045.936621451605,18585.250538355107,3607.0144790210343
2023-01-08 22:00:00+00:00,18585.250538355107,19109.381972427294,18551.65251054281,19074.89876876925,1982.4459230913783
2023-01-08 23:00:00+00:00,19074.89876876925,19107.267436924554,18994.17048997093,19026.456956014394,1841.0887846414587
2023-01-09 00:00:00+00:00,19026.456956014394,19179.02685311198,18768.52978875151,18920.24801455227,5614.749640660791
2023-01-09 01:00:00+00:00,18920.24801455227,19439.487996141157,18825.369478638142,19342.492051617774,5920.4703245287055
2023-01-09 02:00:00+00:00,19342.492051617774,19523.850359569537,18848.40430368866,19026.802657243166,1816.100396784971
2023-01-09 03:00:00+00:00,19026.802657243166,19150.666934718633,18653.736499586794,18775.967845175477,4836.755396453672
2023-01-09 04:00:00+00:00,18775.967845175477,18985.838626556284,18751.247709336545,18960.875044886376,2854.123335878142
2023-01-09 05:00:00+00:00,18960.875044886376,19006.716943453623,18806.225029586796,18851.80322411441,3533.005793722235
2023-01-09 06:00:00+00:00,18851.80322411441,18906.959104858546,18798.030752752715,18853.182698713663,3752.243923915604
2023-01-09 07:00:00+00:00,18853.182698713663,19037.59744721419,18625.848513788533,18809.839293385747,4900.905358450754
2023-01-09 08:00:00+00:00,18809.839293385747,18964.28852063484,18754.005331972094,18908.16270210731,3106.8328216081095
2023-01-09 09:00:00+00:00,18908.16270210731,19423.465392941274,18801.486609229094,19314.496843661716,6033.4906187432725
2023-01-09 10:00:00+00:00,19314.496843661716,19525.98549624433,19132.446269296594,19343.66004146409,3479.717599406788
2023-01-09 11:00:00+00:00,19343.66004146409,19725.67089057344,19154.194025760542,19534.33724229931,4072.8249811926453
2023-01-09 12:00:00+00:00,19534.33724229931,19595.42587964128,18886.343141541984,18945.590624604258,1965.238132986727
2023-01-09 13:00:00+00:00,18945.590624604258,18972.91128016726,18907.285881290172,18934.59067427808,8772.08242047321
2023-01-09 14:00:00+00:00,18934.59067427808,18979.700755385653,18654.86053605259,18699.410319604398,3770.3098357059657
2023-01-09 15:00:00+00:00,18699.410319604398,18728.767576797585,18334.57467403304,18363.40441663923,4257.760993327155
2023-01-09 16:00:00+00:00,18363.40441663923,18414.016129211886,18075.864311865542,18125.821217065004,1333.9598044090844
2023-01-09 17:00:00+00:00,18125.821217065004,18236.69917526549,17927.569848354513,18037.91004269867,1975.6425939881435
2023-01-09 18:00:00+00:00,18037.91004269867,18458.667841960574,17871.744108900624,18290.178005805894,5535.525843426896
2023-01-09 19:00:00+00:00,18290.178005805894,18396.90064490935,17827.92849228633,17932.564467136774,3440.752784554204
2023-01-09 20:00:00+00:00,17932.564467136774,18062.53267523272,17813.601519938293,17943.49720130334,1144.9429994226434
2023-01-09 21:00:00+00:00,17943.49720130334,17994.04053868326,17766.141002481392,17816.32612370043,5009.7683951226645
2023-01-09 22:00:00+00:00,17816.32612370043,17962.513579701095,17586.13904536604,17731.6315610878,2271.3021896393434
2023-01-09 23:00:00+00:00,17731.6315610878,18121.15757160648,17615.310281753384,18003.05572258232,6036.975937422789
2023-01-10 00:00:00+00:00,18003.05572258232,18311.00367577335,17845.03873546871,18151.68216001689,2852.8739272453377
2023-01-10 01:00:00+00:00,18151.68216001689,18698.972623640097,17978.522591374047,18522.27772599687,3302.23021861185
2023-01-10 02:00:00+00:00,18522.27772599687,18598.79523682975,18405.82076024957,18482.172592485393,5374.803473705179
2023-01-10 03:00:00+00:00,18482.172592485393,18515.721645215926,18259.776288436882,18292.9819200781,1903.1268339937396
2023-01-10 04:00:00+00:00,18292.9819200781,18348.47113107972,18179.082716150922,18234.394209498383,1814.5206299478375
2023-01-10 05:00:00+00:00,18234.394209498383,18394.01727744159,18144.30583390035,18303.587049491,2702.0088390151845
2023-01-10 06:00:00+00:00,18303.587049491,18529.460972459863,18129.49718773663,18354.883220366177,4507.8986822650395
2023-01-10 07:00:00+00:00,18354.883220366177,18435.732597083577,17981.893150187687,18061.450015728726,1532.3555010783327
2023-01-10 08:00:00+00:00,18061.450015728726,18232.264644676306,17918.097028864282,18088.695412219076,1294.6332120219643
2023-01-10 09:00:00+00:00,18088.695412219076,18259.9067333624,17982.61805244813,18153.449636029447,4500.125046673055
2023-01-10 10:00:00+00:00,18153.449636029447,18904.774366465714,18105.42869813003,18854.89790224447,2205.0618639852105
2023-01-10 11:00:00+00:00,18854.89790224447,19471.550639246656,18781.61632274252,19396.165365793804,2450.107042840995
2023-01-10 12:00:00+00:00,19396.165365793804,19529.586291517073,19020.63115370611,19152.375112842547,1178.0252504866764
2023-01-10 13:00:00+00:00,19152.375112842547,19287.50815345398,18938.28045792956,19072.852411765547,2122.840528609089
2023-01-10 14:00:00+00:00,19072.852411765547,19166.554240546502,18569.85206306954,18661.533147051316,2969.700401178442
2023-01-10 15:00:00+00:00,18661.533147051316,18718.596577635428,18443.1172845149,18499.685816645004,4746.624101188692
2023-01-10 16:00:00+00:00,18499.685816645004,18729.634855430868,18360.990693339343,18590.26067780711,2027.1475110301444
2023-01-10 17:00:00+00:00,18590.26067780711,18980.12380881719,18543.41587234399,18932.41681867926,6827.323898982283
2023-01-10 18:00:00+00:00,18932.41681867926,19110.95002474827,18552.686426593085,18729.30427585314,2116.929540585737
2023-01-10 19:00:00+00:00,18729.30427585314,18779.70730988566,18499.29113713781,18549.209512351175,2118.479936079794
2023-01-10 20:00:00+00:00,18549.209512351175,18585.673757376542,17928.651807646664,17963.965573544057,6429.671812927443
2023-01-10 21:00:00+00:00,17963.965573544057,18062.387074855007,17824.67898441085,17922.875359452013,3313.399816694503
2023-01-10 22:00:00+00:00,17922.875359452013,18024.604639021225,17542.026532550793,17642.162500986342,2261.961498414319
2023-01-10 23:00:00+00:00,17642.162500986342,17740.495261346638,17407.666540381702,17505.236109150566,2758.4754541409848
2023-01-11 00:00:00+00:00,17505.236109150566,17591.537052778312,17193.90448774257,17279.090532000577,5863.704140543261
2023-01-11 01:00:00+00:00,17279.090532000577,17451.075091894643,17085.49730431862,17257.26462365631,6204.94236930813
2023-01-11 02:00:00+00:00,17257.26462365631,17350.048747207853,16720.344901319262,16810.72821045227,1981.4881065463724
